order_id,customer_id,ordered_at,payment_method,order_status,is_successful,total_unique_items,total_quantity_items,gross_revenue,discount_amount,shipping_cost,net_revenue,total_cost,net_profit
ORD_000899,CUST_00596,2025-10-14 10:14:01,UPI,Cancelled,false,1,3,59.97,0.00,0.00,59.97,18.00,41.97
ORD_000900,CUST_00391,2025-05-27 12:55:16,UPI,Completed,true,3,4,299.98,5.00,9.99,304.97,127.00,177.97
ORD_000901,CUST_00520,2025-08-16 09:26:04,Credit Card,Completed,true,3,4,149.96,15.00,0.00,134.96,48.00,86.96
ORD_000902,CUST_00027,2025-09-07 17:10:05,UPI,Completed,true,3,6,549.94,0.00,9.99,559.93,223.00,336.93
ORD_000903,CUST_00198,2026-02-26 17:27:59,PayPal,Cancelled,false,1,3,599.97,10.00,4.99,594.96,270.00,324.96
ORD_000904,CUST_00400,2025-12-09 09:52:05,PayPal,Completed,true,3,7,239.93,0.00,0.00,239.93,72.00,167.93
ORD_000905,CUST_00591,2025-11-14 06:00:48,Credit Card,Cancelled,false,3,4,352.96,0.00,0.00,352.96,131.00,221.96
ORD_000906,CUST_00644,2026-02-26 09:26:19,Credit Card,Refunded,false,1,3,255.00,15.00,9.99,249.99,75.00,174.99
ORD_000907,CUST_00392,2025-09-16 16:20:42,PayPal,Cancelled,false,2,3,169.98,0.00,0.00,169.98,70.00,99.98
ORD_000908,CUST_00549,2025-11-25 15:55:58,Apple Pay,Cancelled,false,2,2,104.98,15.00,0.00,89.98,35.00,54.98
ORD_000909,CUST_00643,2025-08-01 07:33:32,Apple Pay,Cancelled,false,4,5,249.96,0.00,0.00,249.96,86.00,163.96
ORD_000910,CUST_00507,2026-01-13 13:51:33,Credit Card,Completed,true,1,2,79.98,0.00,4.99,84.97,24.00,60.97
ORD_000911,CUST_00983,2025-11-30 03:28:30,UPI,Completed,true,1,1,19.99,5.00,4.99,19.98,6.00,13.98
ORD_000912,CUST_00185,2025-11-01 11:09:41,UPI,Completed,true,3,9,854.91,0.00,4.99,859.90,360.00,499.90
ORD_000913,CUST_00006,2025-08-20 07:59:34,Buy Now Pay Later,Refunded,false,2,4,124.96,10.00,0.00,114.96,44.00,70.96
ORD_000914,CUST_00525,2025-05-28 12:59:07,PayPal,Completed,true,3,7,364.93,0.00,0.00,364.93,149.00,215.93
ORD_000915,CUST_00963,2025-07-31 23:56:33,Buy Now Pay Later,Completed,true,1,3,74.97,0.00,4.99,79.96,24.00,55.96
ORD_000916,CUST_00302,2026-02-14 09:27:14,PayPal,Cancelled,false,3,7,319.93,0.00,4.99,324.92,105.00,219.92
ORD_000917,CUST_00288,2025-12-25 02:45:50,UPI,Completed,true,2,4,189.96,0.00,0.00,189.96,64.00,125.96
ORD_000918,CUST_00434,2026-02-21 09:33:46,Buy Now Pay Later,Cancelled,false,1,2,299.98,10.00,0.00,289.98,130.00,159.98
ORD_000919,CUST_00440,2025-09-07 15:31:09,Credit Card,Refunded,false,1,3,389.97,5.00,0.00,384.97,165.00,219.97
ORD_000920,CUST_00260,2026-01-16 23:06:40,Credit Card,Completed,true,1,1,29.99,0.00,4.99,34.98,8.00,26.98
ORD_000921,CUST_00185,2026-02-08 13:15:51,Credit Card,Completed,true,1,1,89.99,0.00,0.00,89.99,30.00,59.99
ORD_000922,CUST_00673,2025-12-01 09:44:51,Apple Pay,Completed,true,1,3,449.97,0.00,0.00,449.97,195.00,254.97
ORD_000923,CUST_00012,2025-10-22 23:01:26,Credit Card,Completed,true,1,2,299.98,0.00,9.99,309.97,130.00,179.97
ORD_000924,CUST_00291,2025-12-25 12:07:38,Buy Now Pay Later,Refunded,false,1,3,68.97,0.00,9.99,78.96,18.00,60.96
ORD_000925,CUST_00077,2026-02-23 11:22:02,PayPal,Cancelled,false,1,1,19.99,0.00,4.99,24.98,6.00,18.98
ORD_000926,CUST_00051,2025-12-13 07:46:21,Credit Card,Completed,true,1,2,69.98,5.00,0.00,64.98,20.00,44.98
ORD_000927,CUST_00176,2025-10-18 03:21:23,Credit Card,Completed,true,2,6,464.94,0.00,4.99,469.93,165.00,304.93
ORD_000928,CUST_00005,2026-01-19 08:31:23,Buy Now Pay Later,Completed,true,1,1,69.99,0.00,9.99,79.98,25.00,54.98
ORD_000929,CUST_00346,2026-02-27 15:57:58,Apple Pay,Completed,true,1,2,99.98,5.00,9.99,104.97,40.00,64.97
ORD_000930,CUST_00325,2025-11-29 19:02:03,Buy Now Pay Later,Completed,true,1,1,22.99,0.00,4.99,27.98,6.00,21.98
ORD_000931,CUST_00403,2025-07-31 21:33:31,Credit Card,Cancelled,false,4,5,269.96,0.00,0.00,269.96,100.00,169.96
ORD_000932,CUST_00883,2025-12-10 08:42:46,Buy Now Pay Later,Completed,true,1,1,24.99,15.00,4.99,14.98,8.00,6.98
ORD_000933,CUST_00957,2025-07-28 16:22:04,Apple Pay,Completed,true,3,8,804.95,0.00,0.00,804.95,315.00,489.95
ORD_000934,CUST_00811,2025-11-13 15:41:50,PayPal,Completed,true,2,3,114.97,5.00,0.00,109.97,40.00,69.97
ORD_000935,CUST_00772,2026-02-14 14:48:10,Buy Now Pay Later,Completed,true,2,5,189.95,10.00,0.00,179.95,64.00,115.95
ORD_000936,CUST_00502,2025-08-31 10:47:07,Apple Pay,Completed,true,2,4,239.96,0.00,4.99,244.95,81.00,163.95
ORD_000937,CUST_00362,2026-01-27 07:14:57,Credit Card,Completed,true,2,2,154.98,0.00,4.99,159.97,63.00,96.97
ORD_000938,CUST_00687,2025-11-26 18:38:02,Buy Now Pay Later,Completed,true,3,8,294.92,0.00,0.00,294.92,100.00,194.92
ORD_000939,CUST_00779,2025-09-15 09:53:09,PayPal,Cancelled,false,1,1,39.99,10.00,0.00,29.99,15.00,14.99
ORD_000940,CUST_00939,2025-11-26 18:27:14,Apple Pay,Completed,true,4,8,414.94,0.00,0.00,414.94,132.00,282.94
ORD_000941,CUST_00975,2026-01-05 15:33:15,Credit Card,Cancelled,false,1,1,29.99,0.00,9.99,39.98,11.00,28.98
ORD_000942,CUST_00017,2026-01-19 12:05:38,UPI,Completed,true,1,2,79.98,15.00,9.99,74.97,24.00,50.97
ORD_000943,CUST_00272,2025-05-25 00:54:01,UPI,Refunded,false,1,3,59.97,0.00,0.00,59.97,18.00,41.97
ORD_000944,CUST_00442,2025-09-02 12:05:19,Credit Card,Completed,true,1,3,104.97,0.00,0.00,104.97,30.00,74.97
ORD_000945,CUST_00392,2026-01-31 21:51:38,Buy Now Pay Later,Completed,true,1,2,49.98,5.00,0.00,44.98,16.00,28.98
ORD_000946,CUST_00543,2025-12-12 18:14:34,Credit Card,Completed,true,2,2,249.98,15.00,0.00,234.98,110.00,124.98
ORD_000947,CUST_00055,2025-10-16 20:46:10,Apple Pay,Refunded,false,1,1,129.99,10.00,0.00,119.99,55.00,64.99
ORD_000948,CUST_00904,2025-11-11 22:32:58,Apple Pay,Cancelled,false,2,3,224.98,0.00,0.00,224.98,75.00,149.98
ORD_000949,CUST_00176,2025-12-28 17:07:44,Apple Pay,Completed,true,1,3,179.97,15.00,9.99,174.96,66.00,108.96
ORD_000950,CUST_00004,2025-04-15 03:03:41,PayPal,Completed,true,2,3,164.98,15.00,4.99,154.97,49.00,105.97
ORD_000951,CUST_00698,2025-03-13 22:45:56,UPI,Completed,true,1,2,59.98,0.00,0.00,59.98,22.00,37.98
ORD_000952,CUST_00343,2025-09-30 02:38:11,Credit Card,Completed,true,4,6,619.95,5.00,9.99,624.94,258.00,366.94
ORD_000953,CUST_00047,2026-02-09 16:25:50,PayPal,Completed,true,2,2,179.98,10.00,9.99,179.97,67.00,112.97
ORD_000954,CUST_00103,2026-01-20 18:28:05,Buy Now Pay Later,Cancelled,false,1,2,79.98,15.00,4.99,69.97,24.00,45.97
ORD_000955,CUST_00680,2026-02-27 08:21:19,Apple Pay,Completed,true,1,3,239.97,0.00,4.99,244.96,105.00,139.96
ORD_000956,CUST_00794,2026-02-23 10:35:06,Credit Card,Completed,true,1,1,29.99,15.00,9.99,24.98,8.00,16.98
ORD_000957,CUST_00421,2026-02-14 17:04:38,PayPal,Completed,true,2,6,449.97,5.00,0.00,444.97,189.00,255.97
ORD_000958,CUST_00713,2026-01-25 14:12:01,Credit Card,Completed,true,1,2,259.98,0.00,4.99,264.97,110.00,154.97
ORD_000959,CUST_00899,2026-01-09 13:37:46,Buy Now Pay Later,Refunded,false,1,2,220.00,0.00,4.99,224.99,96.00,128.99
ORD_000960,CUST_00968,2025-06-14 17:37:11,Apple Pay,Completed,true,1,3,104.97,10.00,9.99,104.96,30.00,74.96
ORD_000961,CUST_00126,2026-01-07 19:20:11,UPI,Completed,true,2,4,389.99,0.00,0.00,389.99,166.00,223.99
ORD_000962,CUST_00478,2026-02-24 15:37:15,Apple Pay,Completed,true,2,4,165.96,15.00,0.00,150.96,56.00,94.96
ORD_000963,CUST_00067,2025-10-21 04:42:06,Credit Card,Completed,true,1,1,24.99,0.00,9.99,34.98,8.00,26.98
ORD_000964,CUST_00501,2026-01-09 23:34:51,PayPal,Completed,true,1,2,159.98,0.00,4.99,164.97,70.00,94.97
ORD_000965,CUST_00900,2025-12-16 14:06:24,Apple Pay,Refunded,false,2,4,142.96,0.00,9.99,152.95,51.00,101.95
ORD_000966,CUST_00202,2026-01-15 08:19:07,PayPal,Refunded,false,3,8,939.92,5.00,4.99,939.91,381.00,558.91
ORD_000967,CUST_00433,2025-09-15 08:59:55,Apple Pay,Completed,true,3,7,534.94,10.00,4.99,529.93,181.00,348.93
ORD_000968,CUST_00787,2025-06-13 20:15:04,Apple Pay,Completed,true,1,1,22.99,0.00,4.99,27.98,6.00,21.98
ORD_000969,CUST_00305,2026-01-25 03:35:57,Buy Now Pay Later,Refunded,false,1,2,39.98,0.00,0.00,39.98,12.00,27.98
ORD_000970,CUST_00711,2025-12-05 22:10:12,UPI,Refunded,false,3,5,364.98,5.00,4.99,364.97,143.00,221.97
ORD_000971,CUST_00935,2025-10-17 08:15:13,Buy Now Pay Later,Completed,true,4,9,469.91,0.00,9.99,479.90,178.00,301.90
ORD_000972,CUST_00922,2026-01-26 08:06:48,Credit Card,Completed,true,1,2,139.98,0.00,4.99,144.97,50.00,94.97
ORD_000973,CUST_00827,2025-12-14 13:43:01,Apple Pay,Completed,true,3,6,659.94,15.00,0.00,644.94,275.00,369.94
ORD_000974,CUST_00580,2025-12-20 22:04:04,Buy Now Pay Later,Cancelled,false,1,3,599.97,0.00,9.99,609.96,270.00,339.96
ORD_000975,CUST_00524,2026-01-20 16:06:17,Buy Now Pay Later,Cancelled,false,1,3,74.97,10.00,0.00,64.97,24.00,40.97
ORD_000976,CUST_00991,2025-10-05 07:14:31,Apple Pay,Completed,true,1,3,119.97,0.00,9.99,129.96,45.00,84.96
ORD_000977,CUST_00960,2025-06-07 16:40:06,PayPal,Completed,true,2,4,124.96,0.00,0.00,124.96,44.00,80.96
ORD_000978,CUST_00533,2026-02-01 14:19:45,UPI,Completed,true,1,2,79.98,0.00,9.99,89.97,24.00,65.97
ORD_000979,CUST_00057,2026-02-25 19:29:51,Buy Now Pay Later,Completed,true,1,2,79.98,0.00,0.00,79.98,24.00,55.98
ORD_000980,CUST_00842,2026-01-10 00:03:24,PayPal,Cancelled,false,1,3,255.00,0.00,4.99,259.99,75.00,184.99
ORD_000981,CUST_00023,2026-01-06 02:48:50,Buy Now Pay Later,Completed,true,3,5,359.95,15.00,9.99,354.94,121.00,233.94
ORD_000982,CUST_00297,2025-10-15 00:36:43,Apple Pay,Cancelled,false,1,2,69.98,5.00,4.99,69.97,20.00,49.97
ORD_000983,CUST_00396,2025-08-30 06:42:43,Apple Pay,Completed,true,1,2,39.98,0.00,0.00,39.98,12.00,27.98
ORD_000984,CUST_00124,2026-01-02 03:26:17,PayPal,Completed,true,2,5,489.95,0.00,4.99,494.94,213.00,281.94
ORD_000985,CUST_00470,2025-08-24 11:16:19,Buy Now Pay Later,Completed,true,4,7,369.95,0.00,9.99,379.94,138.00,241.94
ORD_000986,CUST_00672,2025-06-28 13:33:54,PayPal,Completed,true,2,5,519.95,5.00,9.99,524.94,215.00,309.94
ORD_000987,CUST_00311,2026-01-05 00:53:45,PayPal,Completed,true,3,9,584.94,10.00,9.99,584.93,186.00,398.93
ORD_000988,CUST_00795,2026-02-23 03:35:31,Apple Pay,Refunded,false,1,3,449.97,10.00,9.99,449.96,195.00,254.96
ORD_000989,CUST_00633,2026-01-10 12:25:16,PayPal,Completed,true,1,1,79.99,15.00,0.00,64.99,35.00,29.99
ORD_000990,CUST_00682,2025-03-29 18:54:21,Credit Card,Completed,true,3,6,729.94,15.00,0.00,714.94,297.00,417.94
ORD_000991,CUST_00774,2026-02-09 07:20:28,Credit Card,Completed,true,1,2,69.98,0.00,0.00,69.98,20.00,49.98
ORD_000992,CUST_00782,2025-10-16 21:30:21,UPI,Refunded,false,2,3,249.97,0.00,0.00,249.97,100.00,149.97
ORD_000993,CUST_00653,2025-11-27 16:51:59,Apple Pay,Refunded,false,1,1,34.99,5.00,4.99,34.98,10.00,24.98
ORD_000994,CUST_00207,2025-05-29 10:37:49,Credit Card,Completed,true,3,3,234.97,15.00,9.99,229.96,98.00,131.96
ORD_000995,CUST_00915,2025-02-13 17:46:46,PayPal,Completed,true,2,6,173.94,0.00,4.99,178.93,48.00,130.93
ORD_000996,CUST_00981,2026-02-09 11:15:43,Buy Now Pay Later,Completed,true,3,5,174.95,0.00,4.99,179.94,50.00,129.94
ORD_000997,CUST_00450,2026-01-11 15:40:16,PayPal,Cancelled,false,1,3,389.97,10.00,0.00,379.97,165.00,214.97
ORD_000998,CUST_00306,2025-08-22 15:46:23,Apple Pay,Completed,true,1,1,199.99,10.00,9.99,199.98,90.00,109.98
ORD_000999,CUST_00230,2025-12-14 19:14:38,Apple Pay,Completed,true,1,1,110.00,0.00,0.00,110.00,48.00,62.00
ORD_001000,CUST_00548,2025-10-24 00:47:41,Credit Card,Completed,true,3,7,404.96,5.00,9.99,409.95,121.00,288.95
ORD_001001,CUST_00597,2026-01-17 14:44:17,PayPal,Completed,true,2,3,549.97,5.00,4.99,549.96,245.00,304.96
ORD_001002,CUST_00143,2026-01-13 08:34:20,Buy Now Pay Later,Refunded,false,3,7,1169.93,5.00,0.00,1164.93,510.00,654.93
ORD_001003,CUST_00355,2025-03-27 14:27:33,PayPal,Completed,true,2,5,559.97,10.00,4.99,554.96,215.00,339.96
ORD_001004,CUST_00043,2025-11-16 01:32:34,UPI,Completed,true,1,2,239.98,15.00,4.99,229.97,90.00,139.97
ORD_001005,CUST_00311,2025-11-01 12:02:45,Credit Card,Completed,true,3,6,312.94,10.00,4.99,307.93,127.00,180.93
ORD_001006,CUST_00397,2026-01-11 17:51:11,Credit Card,Cancelled,false,1,2,39.98,10.00,0.00,29.98,12.00,17.98
ORD_001007,CUST_00121,2026-02-02 05:37:57,PayPal,Completed,true,1,1,149.99,5.00,0.00,144.99,65.00,79.99
ORD_001008,CUST_00095,2025-09-30 23:57:01,Credit Card,Completed,true,1,3,68.97,10.00,0.00,58.97,18.00,40.97
ORD_001009,CUST_00256,2026-01-23 20:49:30,Apple Pay,Completed,true,1,1,39.99,5.00,0.00,34.99,15.00,19.99
ORD_001010,CUST_00322,2026-01-28 18:38:50,UPI,Refunded,false,2,5,419.95,0.00,9.99,429.94,156.00,273.94
ORD_001011,CUST_00126,2025-08-22 07:03:49,Apple Pay,Completed,true,1,1,22.99,0.00,4.99,27.98,6.00,21.98
ORD_001012,CUST_00455,2026-01-17 05:18:21,Apple Pay,Completed,true,3,9,608.91,10.00,4.99,603.90,219.00,384.90
ORD_001013,CUST_00107,2025-12-27 09:06:25,PayPal,Completed,true,3,6,364.97,0.00,0.00,364.97,107.00,257.97
ORD_001014,CUST_00760,2025-10-20 20:18:22,UPI,Completed,true,1,3,119.97,0.00,0.00,119.97,45.00,74.97
ORD_001015,CUST_00783,2025-12-06 11:03:39,Buy Now Pay Later,Completed,true,1,2,399.98,0.00,4.99,404.97,180.00,224.97
ORD_001016,CUST_00308,2025-03-23 17:47:32,Credit Card,Completed,true,1,2,170.00,5.00,4.99,169.99,50.00,119.99
ORD_001017,CUST_00394,2026-01-06 09:21:38,UPI,Completed,true,1,3,209.97,0.00,9.99,219.96,75.00,144.96
ORD_001018,CUST_00054,2026-02-16 13:41:42,Apple Pay,Completed,true,1,2,220.00,0.00,9.99,229.99,96.00,133.99
ORD_001019,CUST_00830,2025-12-11 19:49:45,Buy Now Pay Later,Refunded,false,1,2,159.98,0.00,9.99,169.97,70.00,99.97
ORD_001020,CUST_00887,2026-02-21 19:50:23,Apple Pay,Cancelled,false,3,7,745.93,5.00,9.99,750.92,322.00,428.92
ORD_001021,CUST_00587,2026-02-10 06:54:11,PayPal,Refunded,false,1,1,69.99,5.00,9.99,74.98,25.00,49.98
ORD_001022,CUST_00930,2025-08-04 10:19:49,Apple Pay,Completed,true,2,5,459.95,0.00,9.99,469.94,185.00,284.94
ORD_001023,CUST_00405,2025-10-24 00:41:18,Buy Now Pay Later,Refunded,false,1,1,34.99,15.00,4.99,24.98,10.00,14.98
ORD_001024,CUST_00128,2025-07-26 01:57:01,Credit Card,Refunded,false,2,3,159.97,5.00,4.99,159.96,50.00,109.96
ORD_001025,CUST_00478,2025-10-22 14:44:22,Credit Card,Completed,true,1,3,68.97,0.00,4.99,73.96,18.00,55.96
ORD_001026,CUST_00962,2025-03-24 16:36:50,Apple Pay,Completed,true,3,6,605.94,5.00,0.00,600.94,252.00,348.94
ORD_001027,CUST_00131,2025-07-29 03:08:32,PayPal,Cancelled,false,1,1,85.00,15.00,0.00,70.00,25.00,45.00
ORD_001028,CUST_00671,2025-03-29 12:29:39,Buy Now Pay Later,Completed,true,2,4,124.96,0.00,0.00,124.96,43.00,81.96
ORD_001029,CUST_00063,2025-12-27 05:02:16,Credit Card,Completed,true,1,3,330.00,10.00,9.99,329.99,144.00,185.99
ORD_001030,CUST_00241,2025-12-12 14:25:01,Credit Card,Completed,true,1,1,29.99,0.00,9.99,39.98,11.00,28.98
ORD_001031,CUST_00209,2026-01-30 15:55:37,UPI,Refunded,false,1,2,39.98,0.00,9.99,49.97,12.00,37.97
ORD_001032,CUST_00147,2025-08-15 09:26:14,Apple Pay,Completed,true,2,4,519.98,5.00,9.99,524.97,226.00,298.97
ORD_001033,CUST_00637,2025-12-14 20:13:48,Credit Card,Completed,true,1,1,59.99,0.00,9.99,69.98,22.00,47.98
ORD_001034,CUST_00624,2025-10-07 03:03:47,PayPal,Completed,true,2,5,164.95,15.00,4.99,154.94,46.00,108.94
ORD_001035,CUST_00034,2025-12-03 10:30:42,Buy Now Pay Later,Completed,true,2,6,644.97,0.00,9.99,654.96,240.00,414.96
ORD_001036,CUST_00562,2025-12-11 02:55:11,Buy Now Pay Later,Refunded,false,2,5,489.95,10.00,4.99,484.94,204.00,280.94
ORD_001037,CUST_00325,2025-05-25 15:04:40,PayPal,Completed,true,3,7,809.93,0.00,4.99,814.92,329.00,485.92
ORD_001038,CUST_00996,2025-07-09 14:16:03,Apple Pay,Cancelled,false,1,3,59.97,0.00,0.00,59.97,18.00,41.97
ORD_001039,CUST_00518,2025-12-23 02:19:37,PayPal,Completed,true,2,4,374.99,5.00,4.99,374.98,120.00,254.98
ORD_001040,CUST_00948,2025-12-27 16:13:35,Buy Now Pay Later,Completed,true,2,4,109.96,15.00,0.00,94.96,32.00,62.96
ORD_001041,CUST_00350,2026-02-10 09:02:26,Buy Now Pay Later,Completed,true,1,2,39.98,10.00,0.00,29.98,12.00,17.98
ORD_001042,CUST_00648,2026-02-25 17:52:01,Apple Pay,Completed,true,3,8,509.92,0.00,4.99,514.91,198.00,316.91
ORD_001043,CUST_00761,2025-03-24 11:16:44,Buy Now Pay Later,Completed,true,3,7,399.93,0.00,0.00,399.93,148.00,251.93
ORD_001044,CUST_00363,2025-12-23 23:45:16,Apple Pay,Completed,true,2,6,539.94,0.00,4.99,544.93,201.00,343.93
ORD_001045,CUST_00632,2025-12-17 19:15:35,UPI,Cancelled,false,1,3,330.00,5.00,4.99,329.99,144.00,185.99
ORD_001046,CUST_00855,2025-08-30 00:34:48,Buy Now Pay Later,Completed,true,2,2,129.98,15.00,9.99,124.97,45.00,79.97
ORD_001047,CUST_00918,2025-11-06 15:21:19,PayPal,Refunded,false,2,6,299.94,0.00,4.99,304.93,108.00,196.93
ORD_001048,CUST_00603,2025-11-24 20:57:37,Buy Now Pay Later,Completed,true,1,3,119.97,0.00,0.00,119.97,36.00,83.97
ORD_001049,CUST_00919,2026-02-22 18:19:00,PayPal,Completed,true,1,1,69.99,0.00,0.00,69.99,25.00,44.99
ORD_001050,CUST_00834,2025-09-08 13:52:39,Apple Pay,Completed,true,2,2,184.98,0.00,4.99,189.97,75.00,114.97
ORD_001051,CUST_00295,2025-11-08 20:06:30,Buy Now Pay Later,Completed,true,1,1,89.99,0.00,4.99,94.98,30.00,64.98
ORD_001052,CUST_00947,2026-02-01 08:20:51,Buy Now Pay Later,Cancelled,false,1,1,49.99,0.00,9.99,59.98,20.00,39.98
ORD_001053,CUST_00029,2026-02-07 23:20:12,Apple Pay,Completed,true,4,8,427.94,5.00,0.00,422.94,150.00,272.94
ORD_001054,CUST_00750,2025-10-14 12:34:45,Credit Card,Refunded,false,1,2,59.98,0.00,0.00,59.98,22.00,37.98
ORD_001055,CUST_00911,2025-08-16 15:13:45,Credit Card,Completed,true,1,2,79.98,0.00,9.99,89.97,30.00,59.97
ORD_001056,CUST_00823,2025-03-21 01:44:02,Apple Pay,Cancelled,false,2,4,559.96,0.00,9.99,569.95,240.00,329.95
ORD_001057,CUST_00646,2025-12-21 15:38:53,Buy Now Pay Later,Cancelled,false,2,3,499.97,5.00,0.00,494.97,220.00,274.97
ORD_001058,CUST_00862,2026-01-11 10:46:12,PayPal,Cancelled,false,2,4,399.96,10.00,4.99,394.95,150.00,244.95
ORD_001059,CUST_00272,2025-10-08 15:48:48,Apple Pay,Completed,true,1,1,89.99,15.00,4.99,79.98,30.00,49.98
ORD_001060,CUST_00204,2025-12-09 16:32:57,Buy Now Pay Later,Refunded,false,3,7,214.93,0.00,4.99,219.92,77.00,142.92
ORD_001061,CUST_00183,2025-07-28 15:09:12,PayPal,Completed,true,2,5,394.98,15.00,9.99,389.97,125.00,264.97
ORD_001062,CUST_00496,2025-09-19 23:50:26,UPI,Cancelled,false,4,10,754.93,5.00,9.99,759.92,255.00,504.92
ORD_001063,CUST_00303,2025-11-28 09:10:47,Apple Pay,Completed,true,1,1,59.99,5.00,4.99,59.98,22.00,37.98
ORD_001064,CUST_00679,2026-01-25 23:54:08,Apple Pay,Completed,true,1,3,449.97,15.00,0.00,434.97,195.00,239.97
ORD_001065,CUST_00408,2025-11-19 19:50:17,PayPal,Completed,true,2,3,209.99,10.00,4.99,204.98,62.00,142.98
ORD_001066,CUST_00275,2026-01-27 09:27:52,Apple Pay,Completed,true,3,6,485.94,0.00,4.99,490.93,204.00,286.93
ORD_001067,CUST_00436,2025-07-15 12:45:02,Credit Card,Completed,true,3,6,389.94,0.00,9.99,399.93,134.00,265.93
ORD_001068,CUST_00227,2025-11-08 07:11:13,Buy Now Pay Later,Completed,true,2,4,499.96,0.00,9.99,509.95,215.00,294.95
ORD_001069,CUST_00022,2026-01-26 01:49:59,Credit Card,Completed,true,1,3,449.97,0.00,9.99,459.96,195.00,264.96
ORD_001070,CUST_00051,2025-12-22 22:07:50,UPI,Completed,true,1,3,74.97,0.00,9.99,84.96,24.00,60.96
ORD_001071,CUST_00235,2025-12-27 21:43:50,PayPal,Completed,true,3,3,194.97,10.00,9.99,194.96,79.00,115.96
ORD_001072,CUST_00774,2026-02-19 15:30:08,Apple Pay,Completed,true,2,2,239.98,0.00,4.99,244.97,102.00,142.97
ORD_001073,CUST_00647,2025-12-24 11:49:41,UPI,Cancelled,false,1,3,104.97,15.00,0.00,89.97,30.00,59.97
ORD_001074,CUST_00411,2025-05-11 19:18:08,UPI,Cancelled,false,3,5,319.96,10.00,9.99,319.95,110.00,209.95
ORD_001075,CUST_00851,2025-12-17 00:31:36,Apple Pay,Completed,true,2,5,214.95,10.00,4.99,209.94,74.00,135.94
ORD_001076,CUST_00762,2025-11-17 14:30:18,Buy Now Pay Later,Completed,true,1,2,49.98,0.00,4.99,54.97,16.00,38.97
ORD_001077,CUST_00386,2025-11-27 05:00:32,UPI,Completed,true,1,2,39.98,10.00,4.99,34.97,12.00,22.97
ORD_001078,CUST_00930,2026-02-21 14:37:53,UPI,Refunded,false,1,2,159.98,5.00,9.99,164.97,70.00,94.97
ORD_001079,CUST_00782,2025-12-22 19:04:44,UPI,Cancelled,false,1,1,119.99,10.00,0.00,109.99,45.00,64.99
ORD_001080,CUST_00458,2025-08-05 00:55:20,Credit Card,Completed,true,2,4,509.96,0.00,9.99,519.95,217.00,302.95
ORD_001081,CUST_00174,2025-07-15 02:36:42,UPI,Completed,true,2,6,509.94,5.00,9.99,514.93,210.00,304.93
ORD_001082,CUST_00860,2026-01-04 15:38:04,Apple Pay,Completed,true,1,3,119.97,0.00,4.99,124.96,36.00,88.96
ORD_001083,CUST_00346,2025-11-23 16:59:47,Credit Card,Completed,true,1,2,69.98,10.00,4.99,64.97,20.00,44.97
ORD_001084,CUST_00707,2025-12-18 18:26:16,PayPal,Refunded,false,2,4,125.96,0.00,9.99,135.95,36.00,99.95
ORD_001085,CUST_00726,2026-02-22 07:47:57,Credit Card,Refunded,false,2,3,309.97,5.00,9.99,314.96,130.00,184.96
ORD_001086,CUST_00776,2025-12-24 18:31:58,Credit Card,Completed,true,2,3,229.97,0.00,4.99,234.96,80.00,154.96
ORD_001087,CUST_00508,2025-10-24 20:36:31,Credit Card,Cancelled,false,3,5,165.95,5.00,4.99,165.94,51.00,114.94
ORD_001088,CUST_00302,2026-01-26 08:53:23,PayPal,Refunded,false,1,1,110.00,10.00,9.99,109.99,48.00,61.99
ORD_001089,CUST_00298,2026-02-14 12:48:11,Buy Now Pay Later,Cancelled,false,1,3,255.00,15.00,4.99,244.99,75.00,169.99
ORD_001090,CUST_00258,2025-11-26 12:17:10,PayPal,Completed,true,1,1,149.99,15.00,9.99,144.98,65.00,79.98
ORD_001091,CUST_00537,2026-02-08 18:18:38,Credit Card,Completed,true,1,1,89.99,0.00,4.99,94.98,30.00,64.98
ORD_001092,CUST_00320,2025-12-29 11:03:33,Apple Pay,Completed,true,1,1,49.99,10.00,4.99,44.98,20.00,24.98
ORD_001093,CUST_00063,2026-02-05 22:01:41,PayPal,Refunded,false,1,2,220.00,15.00,9.99,214.99,96.00,118.99
ORD_001094,CUST_00644,2025-12-15 00:03:27,Apple Pay,Completed,true,1,2,39.98,10.00,9.99,39.97,12.00,27.97
ORD_001095,CUST_00640,2025-12-17 11:49:54,Credit Card,Completed,true,2,4,204.96,10.00,0.00,194.96,79.00,115.96
ORD_001096,CUST_00287,2025-08-19 15:33:32,UPI,Completed,true,2,5,169.95,10.00,9.99,169.94,54.00,115.94
ORD_001097,CUST_00791,2026-02-12 06:10:55,Credit Card,Refunded,false,2,2,124.99,0.00,0.00,124.99,37.00,87.99
ORD_001098,CUST_00094,2026-02-13 08:20:18,Apple Pay,Refunded,false,1,1,89.99,5.00,0.00,84.99,30.00,54.99
ORD_001099,CUST_00918,2025-11-15 06:17:59,Apple Pay,Completed,true,2,5,119.95,15.00,4.99,109.94,40.00,69.94
ORD_001100,CUST_00779,2025-07-01 20:44:41,Apple Pay,Completed,true,2,5,394.98,15.00,4.99,384.97,125.00,259.97
ORD_001101,CUST_00325,2025-09-04 04:27:37,UPI,Completed,true,3,7,324.93,15.00,0.00,309.93,104.00,205.93
ORD_001102,CUST_00712,2026-02-03 16:29:06,PayPal,Completed,true,2,3,62.97,15.00,4.99,52.96,18.00,34.96
