order_id,customer_id,order_timestamp,payment_method,order_status,shipping_cost,discount_amount
ORD_001144,CUST_00274,2025-10-18 06:20:11,Apple Pay,Completed,4.99,5.0
ORD_001145,CUST_00037,2025-09-05 10:49:19,Credit Card,Completed,0.0,0.0
ORD_001146,CUST_00130,2026-02-02 06:49:03,Buy Now Pay Later,Completed,4.99,0.0
ORD_001147,CUST_00841,2026-02-22 01:09:43,Credit Card,Refunded,4.99,0.0
ORD_001148,CUST_00624,2026-01-14 14:41:48,Apple Pay,Cancelled,0.0,15.0
ORD_001149,CUST_00433,2025-09-16 00:09:14,Credit Card,Completed,9.99,15.0
ORD_001150,CUST_00989,2025-05-06 03:16:46,Credit Card,Completed,0.0,10.0
ORD_001151,CUST_00485,2025-06-21 23:36:27,Credit Card,Completed,9.99,0.0
ORD_001152,CUST_00409,2026-02-16 08:57:31,Credit Card,Completed,0.0,5.0
ORD_001153,CUST_00133,2025-10-28 12:36:03,PayPal,Completed,0.0,0.0
ORD_001154,CUST_00727,2025-09-30 19:53:10,Buy Now Pay Later,Completed,9.99,15.0
ORD_001155,CUST_00603,2025-12-22 08:14:09,Credit Card,Cancelled,9.99,5.0
ORD_001156,CUST_00328,2025-11-17 09:11:44,PayPal,Completed,9.99,0.0
ORD_001157,CUST_00400,2025-12-25 07:54:02,UPI,Completed,9.99,0.0
ORD_001158,CUST_00354,2025-12-01 13:47:31,Apple Pay,Completed,4.99,0.0
ORD_001159,CUST_00479,2025-03-19 11:16:32,UPI,Completed,4.99,10.0
ORD_001160,CUST_00570,2026-01-19 14:59:16,Buy Now Pay Later,Completed,4.99,0.0
ORD_001161,CUST_00100,2025-12-03 09:10:22,PayPal,Completed,4.99,10.0
ORD_001162,CUST_00786,2026-02-12 00:11:18,Apple Pay,Cancelled,9.99,5.0
ORD_001163,CUST_00681,2026-02-07 19:50:22,UPI,Cancelled,4.99,0.0
ORD_001164,CUST_00947,2026-01-29 17:22:38,PayPal,Completed,4.99,0.0
ORD_001165,CUST_00930,2025-09-05 17:14:54,Credit Card,Completed,0.0,5.0
ORD_001166,CUST_00142,2026-02-19 11:12:52,PayPal,Completed,9.99,0.0
ORD_001167,CUST_00641,2025-11-24 18:44:23,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_001168,CUST_00399,2025-11-20 17:26:54,PayPal,Refunded,0.0,15.0
ORD_001169,CUST_00331,2025-05-20 15:27:23,UPI,Completed,9.99,0.0
ORD_001170,CUST_00251,2026-01-22 21:10:00,Buy Now Pay Later,Completed,0.0,15.0
ORD_001171,CUST_00251,2026-01-30 02:08:58,Credit Card,Cancelled,4.99,5.0
ORD_001172,CUST_00124,2026-02-27 08:31:33,Apple Pay,Cancelled,0.0,15.0
ORD_001173,CUST_00849,2026-01-29 06:24:08,UPI,Cancelled,9.99,15.0
ORD_001174,CUST_00107,2026-01-05 07:27:01,Apple Pay,Completed,0.0,15.0
ORD_001175,CUST_00348,2025-11-20 16:11:56,Credit Card,Completed,4.99,0.0
ORD_001176,CUST_00504,2025-12-27 16:41:29,Apple Pay,Completed,4.99,15.0
ORD_001177,CUST_00265,2025-12-31 11:44:29,Credit Card,Completed,4.99,10.0
ORD_001178,CUST_00578,2025-07-24 06:04:13,Apple Pay,Cancelled,9.99,10.0
ORD_001179,CUST_00731,2026-01-16 17:10:06,Apple Pay,Cancelled,9.99,0.0
ORD_001180,CUST_00264,2026-01-04 17:46:03,PayPal,Completed,4.99,10.0
ORD_001181,CUST_00013,2025-06-30 03:19:05,PayPal,Completed,9.99,5.0
ORD_001182,CUST_00160,2025-12-14 06:39:43,PayPal,Refunded,4.99,5.0
ORD_001183,CUST_00494,2025-11-26 08:56:40,PayPal,Completed,4.99,0.0
ORD_001184,CUST_00624,2026-01-25 03:18:22,Buy Now Pay Later,Cancelled,4.99,5.0
ORD_001185,CUST_00861,2026-01-04 01:31:10,Credit Card,Completed,9.99,5.0
ORD_001186,CUST_00069,2025-10-11 06:06:04,PayPal,Refunded,9.99,10.0
ORD_001187,CUST_00707,2025-12-25 17:34:15,Apple Pay,Completed,9.99,0.0
ORD_001188,CUST_00094,2025-12-02 22:37:22,Credit Card,Completed,4.99,10.0
ORD_001189,CUST_00250,2026-01-14 01:49:49,Apple Pay,Refunded,0.0,10.0
ORD_001190,CUST_00075,2025-06-01 13:44:33,Credit Card,Completed,0.0,5.0
ORD_001191,CUST_00604,2025-08-08 11:47:11,UPI,Refunded,9.99,0.0
ORD_001192,CUST_00738,2025-10-07 03:45:52,Apple Pay,Cancelled,0.0,5.0
ORD_001193,CUST_00616,2025-12-19 21:20:08,Apple Pay,Completed,9.99,5.0
ORD_001194,CUST_00271,2026-01-15 03:53:48,Buy Now Pay Later,Refunded,9.99,15.0
ORD_001195,CUST_00641,2025-11-12 09:41:32,UPI,Completed,4.99,10.0
ORD_001196,CUST_00690,2026-01-14 18:56:30,Credit Card,Completed,0.0,0.0
ORD_001197,CUST_00514,2025-11-14 09:58:36,Buy Now Pay Later,Completed,4.99,15.0
ORD_001198,CUST_00689,2026-01-13 07:55:03,Buy Now Pay Later,Completed,0.0,0.0
ORD_001199,CUST_00161,2026-01-16 10:46:48,Apple Pay,Refunded,4.99,0.0
ORD_001200,CUST_00745,2025-11-09 02:43:30,UPI,Cancelled,9.99,5.0
ORD_001201,CUST_00006,2025-11-23 18:00:58,PayPal,Completed,9.99,0.0
ORD_001202,CUST_00302,2026-02-05 07:25:24,Buy Now Pay Later,Completed,9.99,0.0
ORD_001203,CUST_00205,2025-09-12 18:53:47,PayPal,Refunded,0.0,0.0
ORD_001204,CUST_00492,2026-01-09 07:20:16,UPI,Refunded,4.99,15.0
ORD_001205,CUST_00287,2026-02-02 00:20:46,Apple Pay,Refunded,9.99,0.0
ORD_001206,CUST_00551,2025-12-04 04:06:31,Apple Pay,Completed,0.0,15.0
ORD_001207,CUST_00895,2025-09-24 01:18:22,UPI,Refunded,0.0,10.0
ORD_001208,CUST_00336,2025-11-25 10:57:35,Credit Card,Refunded,4.99,10.0
ORD_001209,CUST_00892,2026-02-15 19:16:14,PayPal,Cancelled,0.0,15.0
ORD_001210,CUST_00234,2026-01-25 19:35:14,Credit Card,Completed,9.99,0.0
ORD_001211,CUST_00123,2025-10-16 21:04:22,Credit Card,Completed,9.99,0.0
ORD_001212,CUST_00383,2025-08-08 11:41:30,Buy Now Pay Later,Refunded,4.99,10.0
ORD_001213,CUST_00290,2025-10-09 12:58:44,Credit Card,Completed,9.99,0.0
ORD_001214,CUST_00818,2026-01-28 22:07:37,UPI,Completed,9.99,0.0
ORD_001215,CUST_00463,2026-01-21 08:25:15,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001216,CUST_00465,2026-01-06 04:23:21,Apple Pay,Cancelled,9.99,5.0
ORD_001217,CUST_00849,2025-11-06 07:25:12,Apple Pay,Completed,0.0,5.0
ORD_001218,CUST_00599,2026-02-25 22:26:13,Buy Now Pay Later,Completed,9.99,0.0
ORD_001219,CUST_00792,2025-10-14 18:00:16,Buy Now Pay Later,Completed,9.99,0.0
ORD_001220,CUST_00799,2025-11-02 17:31:45,PayPal,Refunded,4.99,0.0
ORD_001221,CUST_00214,2025-11-30 15:00:17,Apple Pay,Completed,0.0,0.0
ORD_001222,CUST_00141,2026-01-18 11:58:11,PayPal,Completed,9.99,15.0
ORD_001223,CUST_00450,2026-01-08 21:38:57,Credit Card,Completed,0.0,10.0
ORD_001224,CUST_00519,2025-12-30 08:07:40,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_001225,CUST_00325,2025-07-21 07:23:06,UPI,Completed,4.99,10.0
ORD_001226,CUST_00521,2026-01-11 02:17:00,Credit Card,Completed,4.99,5.0
ORD_001227,CUST_00370,2025-11-04 10:37:53,Credit Card,Completed,9.99,0.0
ORD_001228,CUST_00660,2026-01-07 22:08:20,PayPal,Completed,0.0,0.0
ORD_001229,CUST_00132,2025-06-01 23:14:22,Apple Pay,Completed,0.0,10.0
ORD_001230,CUST_00425,2025-05-19 21:49:18,PayPal,Completed,9.99,0.0
ORD_001231,CUST_00901,2026-01-16 08:16:44,Apple Pay,Completed,4.99,0.0
ORD_001232,CUST_00637,2026-01-11 23:46:54,PayPal,Completed,0.0,5.0
ORD_001233,CUST_00553,2025-09-24 18:37:28,Apple Pay,Refunded,0.0,0.0
ORD_001234,CUST_00430,2025-02-23 17:15:34,Credit Card,Completed,9.99,0.0
ORD_001235,CUST_00132,2025-10-09 18:32:51,Buy Now Pay Later,Cancelled,4.99,5.0
ORD_001236,CUST_00225,2026-02-16 04:16:44,UPI,Completed,0.0,15.0
ORD_001237,CUST_00256,2025-06-10 03:11:41,UPI,Completed,9.99,0.0
ORD_001238,CUST_00605,2026-02-27 03:57:42,Apple Pay,Refunded,4.99,0.0
ORD_001239,CUST_00594,2026-02-22 00:53:18,Credit Card,Completed,0.0,0.0
ORD_001240,CUST_00035,2026-02-24 15:08:00,UPI,Completed,9.99,0.0
ORD_001241,CUST_00879,2025-12-07 07:44:16,UPI,Completed,0.0,5.0
ORD_001242,CUST_00559,2026-01-11 14:07:35,Apple Pay,Completed,0.0,0.0
ORD_001243,CUST_00791,2025-12-15 03:06:43,Apple Pay,Completed,0.0,0.0
ORD_001244,CUST_00027,2026-02-06 03:42:16,Buy Now Pay Later,Completed,0.0,0.0
ORD_001245,CUST_00303,2025-12-04 03:53:58,Buy Now Pay Later,Completed,0.0,10.0
ORD_001246,CUST_00408,2026-01-03 13:39:10,Apple Pay,Refunded,0.0,0.0
ORD_001247,CUST_00616,2025-11-26 18:53:09,PayPal,Refunded,9.99,0.0
ORD_001248,CUST_00384,2025-04-10 17:54:22,Buy Now Pay Later,Completed,0.0,15.0
ORD_001249,CUST_00879,2025-11-09 19:20:30,Buy Now Pay Later,Completed,4.99,0.0
ORD_001250,CUST_00916,2026-01-01 09:12:24,Apple Pay,Completed,0.0,0.0
ORD_001251,CUST_00570,2026-02-23 01:33:38,Credit Card,Completed,0.0,10.0
ORD_001252,CUST_00144,2025-08-21 14:55:18,UPI,Completed,4.99,15.0
ORD_001253,CUST_00855,2025-07-27 21:41:12,Credit Card,Completed,4.99,0.0
ORD_001254,CUST_00758,2025-09-26 07:45:57,Apple Pay,Cancelled,9.99,0.0
ORD_001255,CUST_00012,2026-02-19 12:44:27,UPI,Completed,9.99,15.0
ORD_001256,CUST_00449,2025-12-12 02:31:01,Apple Pay,Completed,0.0,0.0
ORD_001257,CUST_00391,2025-07-21 06:40:56,UPI,Completed,9.99,0.0
ORD_001258,CUST_00536,2025-06-13 07:44:26,UPI,Completed,4.99,15.0
ORD_001259,CUST_00863,2025-09-23 23:39:18,Apple Pay,Completed,4.99,15.0
ORD_001260,CUST_00104,2026-01-20 04:49:39,UPI,Completed,9.99,0.0
ORD_001261,CUST_00273,2025-05-01 01:24:01,Buy Now Pay Later,Cancelled,4.99,10.0
ORD_001262,CUST_00892,2026-02-03 11:51:31,Credit Card,Completed,9.99,10.0
ORD_001263,CUST_00098,2025-04-18 20:19:00,Credit Card,Completed,4.99,5.0
ORD_001264,CUST_00663,2025-11-09 07:25:12,UPI,Completed,9.99,5.0
ORD_001265,CUST_00222,2025-06-06 05:06:20,Credit Card,Completed,4.99,0.0
ORD_001266,CUST_00870,2026-02-21 01:23:31,Apple Pay,Completed,0.0,0.0
ORD_001267,CUST_00803,2025-12-14 19:53:05,Buy Now Pay Later,Completed,0.0,0.0
ORD_001268,CUST_00664,2026-01-03 06:37:35,Credit Card,Cancelled,4.99,0.0
ORD_001269,CUST_00361,2026-02-21 01:56:28,Credit Card,Refunded,0.0,0.0
ORD_001270,CUST_00321,2026-01-23 01:48:02,UPI,Cancelled,4.99,0.0
ORD_001271,CUST_00346,2026-01-18 11:14:44,PayPal,Completed,0.0,0.0
ORD_001272,CUST_00931,2025-09-22 08:42:42,UPI,Cancelled,0.0,10.0
ORD_001273,CUST_00078,2025-06-03 13:54:39,Apple Pay,Completed,4.99,15.0
ORD_001274,CUST_00734,2025-11-06 16:55:50,Apple Pay,Refunded,0.0,5.0
ORD_001275,CUST_00584,2025-03-09 22:25:28,Credit Card,Completed,4.99,15.0
ORD_001276,CUST_00252,2025-08-25 02:27:45,PayPal,Completed,4.99,0.0
ORD_001277,CUST_00495,2026-02-14 20:58:46,Buy Now Pay Later,Completed,0.0,5.0
ORD_001278,CUST_00643,2025-12-20 15:56:22,Apple Pay,Cancelled,4.99,0.0
ORD_001279,CUST_00922,2025-12-25 05:08:00,PayPal,Completed,9.99,0.0
ORD_001280,CUST_00132,2025-04-17 00:50:51,PayPal,Refunded,9.99,0.0
ORD_001281,CUST_00735,2025-12-31 05:52:52,UPI,Completed,9.99,5.0
ORD_001282,CUST_00606,2025-10-02 03:21:57,Credit Card,Completed,9.99,10.0
ORD_001283,CUST_00066,2025-11-11 14:17:42,Credit Card,Completed,4.99,10.0
ORD_001284,CUST_00613,2025-08-16 17:48:38,UPI,Completed,9.99,0.0
ORD_001285,CUST_00714,2026-02-19 23:34:32,PayPal,Completed,4.99,10.0
ORD_001286,CUST_00698,2025-09-20 05:58:13,Buy Now Pay Later,Completed,0.0,10.0
ORD_001287,CUST_00200,2025-12-17 19:51:49,UPI,Refunded,9.99,0.0
ORD_001288,CUST_00340,2025-09-12 07:01:34,UPI,Completed,9.99,5.0
ORD_001289,CUST_00099,2025-06-24 01:52:52,Credit Card,Completed,4.99,0.0
ORD_001290,CUST_00267,2026-01-11 17:03:21,Credit Card,Completed,4.99,0.0
ORD_001291,CUST_00264,2025-09-07 01:18:51,Apple Pay,Refunded,9.99,0.0
ORD_001292,CUST_00173,2025-08-30 10:41:43,Credit Card,Refunded,4.99,5.0
ORD_001293,CUST_00577,2025-12-30 06:00:34,PayPal,Completed,0.0,0.0
ORD_001294,CUST_00913,2025-12-10 05:41:30,Buy Now Pay Later,Cancelled,0.0,5.0
ORD_001295,CUST_00827,2025-09-25 10:27:41,PayPal,Completed,9.99,10.0
ORD_001296,CUST_00510,2025-06-13 13:59:21,Buy Now Pay Later,Refunded,4.99,0.0
ORD_001297,CUST_00803,2026-01-22 16:16:12,PayPal,Completed,4.99,0.0
ORD_001298,CUST_00193,2026-02-20 01:12:40,Buy Now Pay Later,Completed,9.99,5.0
ORD_001299,CUST_00869,2025-12-16 16:13:42,Buy Now Pay Later,Completed,9.99,10.0
ORD_001300,CUST_00776,2026-02-14 11:56:45,PayPal,Cancelled,4.99,0.0
ORD_001301,CUST_00967,2026-01-25 11:09:10,Credit Card,Completed,4.99,0.0
ORD_001302,CUST_00107,2026-01-22 08:28:00,Apple Pay,Refunded,4.99,0.0
ORD_001303,CUST_00716,2025-11-19 11:15:16,Buy Now Pay Later,Refunded,9.99,10.0
ORD_001304,CUST_00322,2025-12-30 11:36:31,Apple Pay,Refunded,0.0,5.0
ORD_001305,CUST_00054,2026-02-24 12:00:15,Credit Card,Cancelled,4.99,10.0
ORD_001306,CUST_00973,2025-11-08 19:17:37,Buy Now Pay Later,Completed,0.0,5.0
ORD_001307,CUST_00016,2025-12-28 05:42:10,PayPal,Completed,0.0,0.0
ORD_001308,CUST_00834,2025-10-25 05:00:40,Buy Now Pay Later,Completed,0.0,0.0
ORD_001309,CUST_00904,2025-08-27 06:50:00,Apple Pay,Cancelled,9.99,15.0
ORD_001310,CUST_00011,2025-12-12 00:54:17,Buy Now Pay Later,Completed,4.99,5.0
ORD_001311,CUST_00642,2026-01-13 08:59:03,PayPal,Completed,9.99,15.0
ORD_001312,CUST_00118,2025-05-08 21:46:03,PayPal,Completed,4.99,10.0
ORD_001313,CUST_00733,2026-02-23 02:31:34,Apple Pay,Completed,9.99,0.0
ORD_001314,CUST_00780,2025-12-10 19:11:24,PayPal,Completed,0.0,5.0
ORD_001315,CUST_00491,2025-08-29 22:23:15,Credit Card,Completed,0.0,0.0
ORD_001316,CUST_00447,2025-12-24 15:43:33,PayPal,Completed,9.99,15.0
ORD_001317,CUST_00326,2025-04-29 18:06:59,PayPal,Refunded,4.99,0.0
ORD_001318,CUST_00474,2025-12-17 06:15:18,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_001319,CUST_00231,2025-05-11 11:20:16,Credit Card,Cancelled,4.99,0.0
ORD_001320,CUST_00617,2026-02-16 01:42:41,Credit Card,Completed,0.0,0.0
ORD_001321,CUST_00420,2026-01-20 14:00:33,Apple Pay,Refunded,4.99,15.0
ORD_001322,CUST_00147,2025-09-15 02:41:02,Credit Card,Cancelled,9.99,0.0
ORD_001323,CUST_00788,2026-02-08 17:24:02,UPI,Completed,0.0,0.0
ORD_001324,CUST_00290,2025-11-21 13:39:31,Buy Now Pay Later,Refunded,4.99,15.0
ORD_001325,CUST_00354,2026-02-11 18:56:08,PayPal,Completed,0.0,0.0
ORD_001326,CUST_00179,2025-09-23 11:33:43,Credit Card,Completed,0.0,0.0
ORD_001327,CUST_00901,2026-02-27 07:09:39,UPI,Completed,4.99,5.0
ORD_001328,CUST_00475,2025-11-03 04:44:39,Buy Now Pay Later,Completed,9.99,0.0
ORD_001329,CUST_00252,2025-08-21 15:45:25,Buy Now Pay Later,Cancelled,9.99,15.0
ORD_001330,CUST_00922,2026-01-16 09:58:24,PayPal,Refunded,4.99,0.0
ORD_001331,CUST_00668,2025-12-23 14:18:02,Apple Pay,Completed,0.0,0.0
ORD_001332,CUST_00394,2026-01-20 15:48:26,PayPal,Completed,9.99,0.0
ORD_001333,CUST_00582,2026-01-19 16:46:52,Apple Pay,Completed,4.99,0.0
ORD_001334,CUST_00781,2025-09-14 09:08:31,Credit Card,Completed,9.99,15.0
ORD_001335,CUST_00806,2025-12-25 12:53:17,Apple Pay,Completed,0.0,0.0
ORD_001336,CUST_00208,2025-12-10 06:52:09,Apple Pay,Completed,9.99,0.0
ORD_001337,CUST_00927,2026-01-25 08:27:58,Credit Card,Completed,4.99,0.0
ORD_001338,CUST_00164,2025-07-14 05:00:17,PayPal,Completed,4.99,10.0
ORD_001339,CUST_00566,2026-02-23 16:29:26,PayPal,Completed,9.99,0.0
ORD_001340,CUST_00774,2026-01-03 08:17:51,Buy Now Pay Later,Completed,0.0,0.0
ORD_001341,CUST_00599,2026-02-06 00:09:20,Buy Now Pay Later,Completed,9.99,5.0
ORD_001342,CUST_00907,2025-07-09 16:53:45,UPI,Completed,4.99,10.0
ORD_001343,CUST_00202,2026-02-23 14:30:30,UPI,Completed,9.99,0.0
ORD_001344,CUST_00637,2026-02-07 03:10:47,Credit Card,Completed,9.99,0.0
ORD_001345,CUST_00665,2025-07-09 04:20:41,Credit Card,Cancelled,4.99,5.0
ORD_001346,CUST_00768,2026-01-20 00:47:38,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001347,CUST_00753,2026-01-09 23:27:08,Credit Card,Completed,4.99,5.0
ORD_001348,CUST_00689,2026-01-24 13:29:07,UPI,Cancelled,4.99,10.0
ORD_001349,CUST_00351,2025-05-10 08:25:51,Apple Pay,Completed,4.99,5.0
ORD_001350,CUST_00941,2026-01-28 13:26:42,Credit Card,Completed,0.0,0.0
ORD_001351,CUST_00383,2025-08-27 10:08:54,Credit Card,Completed,0.0,0.0
ORD_001352,CUST_00892,2026-01-15 00:55:36,Credit Card,Completed,4.99,15.0
ORD_001353,CUST_00125,2025-09-27 23:41:56,Credit Card,Cancelled,0.0,0.0
ORD_001354,CUST_00444,2026-02-24 05:32:45,UPI,Cancelled,0.0,15.0
ORD_001355,CUST_00641,2025-12-17 01:55:57,Buy Now Pay Later,Completed,4.99,15.0
ORD_001356,CUST_00191,2026-01-31 12:13:32,Buy Now Pay Later,Completed,0.0,5.0
ORD_001357,CUST_00181,2025-09-04 18:22:59,Credit Card,Completed,0.0,10.0
ORD_001358,CUST_00780,2025-12-06 13:32:45,UPI,Completed,0.0,0.0
ORD_001359,CUST_00857,2025-09-19 04:28:19,Apple Pay,Refunded,4.99,0.0
ORD_001360,CUST_00754,2025-11-01 02:25:31,Credit Card,Refunded,0.0,0.0
ORD_001361,CUST_00065,2025-10-13 19:22:41,UPI,Completed,9.99,15.0
ORD_001362,CUST_00091,2026-01-20 07:53:30,Apple Pay,Refunded,4.99,10.0
ORD_001363,CUST_00761,2026-01-13 04:48:13,PayPal,Completed,9.99,0.0
ORD_001364,CUST_00602,2025-10-19 09:25:49,UPI,Completed,4.99,5.0
ORD_001365,CUST_00464,2025-09-30 08:01:56,Apple Pay,Completed,0.0,0.0
ORD_001366,CUST_00153,2026-01-13 17:41:00,PayPal,Completed,9.99,0.0
ORD_001367,CUST_00098,2025-03-10 14:08:44,Credit Card,Completed,0.0,0.0
ORD_001368,CUST_00402,2025-05-14 18:41:34,Buy Now Pay Later,Completed,4.99,0.0
ORD_001369,CUST_00446,2025-06-27 06:46:45,UPI,Completed,9.99,0.0
ORD_001370,CUST_00532,2025-12-29 17:25:48,PayPal,Completed,9.99,0.0
ORD_001371,CUST_00646,2025-10-04 02:42:27,Buy Now Pay Later,Cancelled,0.0,10.0
ORD_001372,CUST_00743,2026-01-30 04:45:39,UPI,Cancelled,0.0,0.0
ORD_001373,CUST_00215,2026-01-20 20:18:44,Apple Pay,Cancelled,4.99,15.0
ORD_001374,CUST_00349,2026-02-17 18:06:17,PayPal,Completed,9.99,15.0
ORD_001375,CUST_00625,2025-12-20 23:40:15,Buy Now Pay Later,Completed,4.99,0.0
ORD_001376,CUST_00394,2025-11-09 23:27:54,Buy Now Pay Later,Refunded,4.99,5.0
ORD_001377,CUST_00273,2025-04-16 16:09:45,PayPal,Completed,9.99,0.0
ORD_001378,CUST_00869,2026-02-04 18:12:06,Apple Pay,Completed,0.0,15.0
ORD_001379,CUST_00845,2026-01-04 02:05:28,Buy Now Pay Later,Completed,4.99,5.0
ORD_001380,CUST_00844,2026-02-26 11:04:37,Buy Now Pay Later,Completed,0.0,15.0
ORD_001381,CUST_00434,2025-07-09 01:05:32,Credit Card,Completed,0.0,0.0
ORD_001382,CUST_00660,2025-12-20 08:39:00,UPI,Completed,4.99,0.0
ORD_001383,CUST_00161,2026-02-08 10:50:04,PayPal,Completed,4.99,5.0
ORD_001384,CUST_00622,2025-12-04 12:30:07,Credit Card,Completed,0.0,0.0
ORD_001385,CUST_00889,2026-01-18 21:40:59,UPI,Refunded,9.99,0.0
ORD_001386,CUST_00027,2025-12-25 19:11:57,Credit Card,Cancelled,9.99,0.0
ORD_001387,CUST_00290,2025-07-04 03:20:29,PayPal,Refunded,9.99,0.0
ORD_001388,CUST_00950,2025-11-17 12:38:42,PayPal,Completed,9.99,0.0
ORD_001389,CUST_00773,2026-02-06 02:59:39,UPI,Completed,0.0,0.0
ORD_001390,CUST_00559,2025-03-24 05:03:15,Buy Now Pay Later,Refunded,0.0,15.0
ORD_001391,CUST_00834,2025-09-07 05:56:38,Credit Card,Completed,0.0,0.0
ORD_001392,CUST_00700,2026-01-19 16:34:46,Credit Card,Completed,0.0,5.0
ORD_001393,CUST_00777,2025-08-23 23:36:11,UPI,Completed,9.99,5.0
ORD_001394,CUST_00025,2026-02-27 19:00:37,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001395,CUST_00236,2025-10-07 20:58:10,Buy Now Pay Later,Completed,4.99,10.0
ORD_001396,CUST_00407,2025-10-24 02:05:56,Apple Pay,Completed,9.99,0.0
ORD_001397,CUST_00164,2025-08-02 11:01:17,UPI,Refunded,4.99,0.0
ORD_001398,CUST_00667,2025-11-03 00:48:26,Buy Now Pay Later,Completed,9.99,15.0
ORD_001399,CUST_00210,2025-06-14 12:12:35,PayPal,Completed,0.0,15.0
ORD_001400,CUST_00754,2025-11-23 13:31:29,Credit Card,Cancelled,4.99,0.0
ORD_001401,CUST_00236,2025-10-01 16:50:23,PayPal,Completed,0.0,0.0
ORD_001402,CUST_00882,2025-07-07 10:05:28,UPI,Completed,4.99,15.0
ORD_001403,CUST_00617,2026-02-27 00:12:26,Credit Card,Completed,0.0,15.0
ORD_001404,CUST_00874,2025-06-14 12:05:03,Apple Pay,Refunded,0.0,0.0
ORD_001405,CUST_00391,2026-01-21 02:07:09,UPI,Refunded,0.0,15.0
ORD_001406,CUST_00428,2026-02-19 17:55:43,PayPal,Completed,4.99,0.0
ORD_001407,CUST_00468,2025-11-22 05:38:49,Credit Card,Completed,0.0,0.0
ORD_001408,CUST_00891,2025-08-14 11:09:29,PayPal,Completed,0.0,5.0
ORD_001409,CUST_00067,2025-11-30 02:58:51,UPI,Cancelled,4.99,5.0
ORD_001410,CUST_00180,2025-03-29 22:36:27,PayPal,Refunded,4.99,15.0
ORD_001411,CUST_00279,2026-02-20 16:55:24,Credit Card,Completed,9.99,0.0
ORD_001412,CUST_00856,2026-01-08 20:30:52,Credit Card,Completed,9.99,15.0
ORD_001413,CUST_00091,2026-02-16 11:31:33,Apple Pay,Completed,0.0,10.0
ORD_001414,CUST_00924,2026-01-09 14:46:51,Apple Pay,Cancelled,9.99,15.0
ORD_001415,CUST_00595,2026-02-06 13:48:34,UPI,Completed,0.0,0.0
ORD_001416,CUST_00556,2025-09-18 04:08:34,UPI,Completed,9.99,0.0
ORD_001417,CUST_00912,2025-07-23 09:14:19,PayPal,Completed,9.99,10.0
ORD_001418,CUST_00836,2025-09-19 19:24:04,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_001419,CUST_00533,2026-02-01 22:25:42,PayPal,Refunded,0.0,15.0
ORD_001420,CUST_00727,2025-10-08 19:43:20,Buy Now Pay Later,Completed,4.99,10.0
ORD_001421,CUST_00840,2025-11-21 05:41:38,UPI,Completed,9.99,0.0
ORD_001422,CUST_00917,2026-02-15 19:49:46,Credit Card,Completed,0.0,5.0
ORD_001423,CUST_00248,2025-10-26 23:03:07,Credit Card,Completed,0.0,0.0
ORD_001424,CUST_00191,2025-08-29 23:46:06,UPI,Completed,4.99,5.0
ORD_001425,CUST_00715,2026-01-22 16:22:43,UPI,Completed,4.99,0.0
ORD_001426,CUST_00604,2025-11-18 19:16:37,Apple Pay,Cancelled,4.99,0.0
ORD_001427,CUST_00262,2026-01-30 08:29:47,Buy Now Pay Later,Completed,9.99,15.0
ORD_001428,CUST_00503,2025-12-27 00:30:24,Apple Pay,Completed,4.99,0.0
ORD_001429,CUST_00095,2025-03-18 14:55:28,Apple Pay,Completed,9.99,5.0
ORD_001430,CUST_00481,2025-02-21 23:43:55,UPI,Completed,9.99,0.0
ORD_001431,CUST_00011,2026-02-02 01:34:44,Buy Now Pay Later,Completed,0.0,5.0
ORD_001432,CUST_00282,2026-01-30 17:45:37,Buy Now Pay Later,Completed,0.0,10.0
ORD_001433,CUST_00301,2025-10-15 08:59:43,PayPal,Completed,0.0,5.0
ORD_001434,CUST_00204,2026-02-24 02:05:12,PayPal,Completed,9.99,15.0
ORD_001435,CUST_00045,2025-09-01 16:51:59,UPI,Completed,0.0,5.0
ORD_001436,CUST_00971,2025-04-29 17:25:05,Buy Now Pay Later,Completed,9.99,15.0
ORD_001437,CUST_00449,2026-02-26 17:42:17,Apple Pay,Completed,9.99,15.0
ORD_001438,CUST_00109,2025-08-29 05:38:58,UPI,Completed,9.99,10.0
ORD_001439,CUST_00067,2025-08-01 14:48:45,PayPal,Completed,0.0,10.0
ORD_001440,CUST_00089,2025-09-25 01:44:55,Apple Pay,Completed,9.99,0.0
ORD_001441,CUST_00995,2025-12-17 15:10:17,PayPal,Refunded,0.0,0.0
ORD_001442,CUST_00308,2025-04-30 14:01:38,Credit Card,Cancelled,9.99,0.0
ORD_001443,CUST_00682,2025-05-30 19:06:39,UPI,Refunded,0.0,0.0
ORD_001444,CUST_00680,2026-02-26 05:00:49,Buy Now Pay Later,Completed,4.99,0.0
ORD_001445,CUST_00643,2026-02-18 14:06:39,Credit Card,Completed,0.0,10.0
ORD_001446,CUST_00526,2025-09-09 04:05:32,PayPal,Refunded,4.99,15.0
